0,0,0,0,0,30,48,71,94,157,214,287,423,508,513,
0,0,0,0,0,26,48,73,105,144,209,305,421,509,513,
6,6,6,6,6,25,46,67,97,134,197,286,409,512,513,
0,0,0,0,0,27,50,74,102,149,195,307,421,512,513,
0,0,0,0,0,25,42,74,99,148,207,268,380,512,513,
0,0,8,8,8,8,42,60,111,142,213,284,348,495,513,
0,0,0,0,0,0,41,70,100,148,205,305,421,512,513,
0,0,0,0,0,0,0,66,88,119,177,245,339,500,513,
0,0,0,0,0,33,50,67,103,152,211,250,379,511,513,
0,0,0,0,0,0,39,59,93,127,188,279,374,500,513,

0,0,0,0,0,28,54,94,123,162,242,301,362,513,513,
0,0,0,0,0,30,50,75,106,153,207,279,376,511,511,
0,0,0,0,14,35,47,67,85,116,180,220,298,378,378,
0,0,0,0,16,16,48,55,92,132,178,217,404,513,513,
0,0,0,0,0,0,37,60,75,135,165,206,297,391,506,
0,0,0,0,0,20,41,67,94,143,209,297,395,511,513,
0,0,0,0,0,23,49,75,104,156,219,310,310,486,486,
0,0,0,0,0,0,37,56,79,102,152,253,313,496,496,
0,0,0,0,0,31,42,62,86,120,192,244,349,490,490,
0,0,0,0,0,33,56,75,119,161,251,300,355,512,513,

0,0,0,0,17,39,58,80,115,166,208,364,364,513,513,
0,0,0,0,0,29,52,79,109,144,185,304,511,513,513,
0,0,0,0,20,20,42,58,98,149,225,264,264,509,513,
0,0,0,0,0,26,47,79,117,151,230,323,396,509,513,
0,0,17,17,17,17,39,71,93,148,174,228,327,459,513,
0,0,0,0,0,36,42,72,121,141,218,301,495,513,513,
0,0,0,0,0,29,56,86,125,196,256,321,420,513,513,
15,15,15,15,15,25,44,70,100,153,192,276,353,489,513,
0,0,0,0,0,27,48,70,94,129,206,281,401,429,513,
0,0,0,0,0,35,55,87,134,164,246,341,474,513,513,

0,0,0,21,21,41,68,81,129,173,222,299,509,509,509,
0,0,0,0,0,44,62,87,141,189,238,367,367,513,513,
0,0,0,0,25,36,44,101,123,158,271,390,470,470,513,
0,0,0,0,23,38,50,91,129,180,221,324,365,365,513,
0,0,0,0,0,49,72,109,152,204,326,509,509,513,513,
0,0,0,0,0,39,63,96,135,205,277,369,512,513,513,
0,0,0,0,0,30,68,98,149,214,305,341,493,493,513,
0,0,0,0,20,45,56,106,131,193,261,360,513,513,513,
0,0,0,0,0,41,66,105,154,198,284,404,502,502,513,
0,0,0,0,15,39,67,89,136,194,247,288,418,513,513,

11,11,11,11,11,46,61,73,162,189,325,513,513,513,513,
0,0,0,19,19,37,68,103,133,205,281,420,513,513,513,
0,0,0,0,24,48,73,112,152,202,272,384,493,493,513,
0,0,0,0,0,39,76,122,181,362,429,513,513,513,513,
0,0,0,0,0,44,61,124,176,276,396,457,513,513,513,
0,0,0,0,19,45,78,94,149,247,317,506,506,513,513,
0,0,0,0,28,31,58,85,140,247,316,472,511,513,513,
0,0,0,0,0,47,64,107,176,219,281,497,513,513,513,
11,11,11,11,17,40,66,101,151,224,337,509,513,513,513,
0,0,0,0,19,47,63,99,126,194,245,297,513,513,513,

0,0,0,0,0,38,66,89,117,181,250,359,380,512,513,
0,0,0,11,19,44,71,107,157,222,312,425,425,425,425,
0,0,0,0,0,44,66,101,129,210,417,494,513,513,513,
0,0,0,0,0,36,55,93,147,184,265,392,500,513,513,
11,11,11,11,11,42,69,120,188,305,394,508,513,513,513,
0,0,0,22,22,39,50,86,110,158,225,346,462,513,513,
0,0,0,0,0,27,63,84,135,160,200,293,372,507,513,
0,0,0,0,0,29,60,92,129,205,289,431,513,513,513,
0,0,0,20,20,27,56,78,142,227,328,360,496,513,513,
0,0,0,0,0,0,39,67,103,151,255,411,511,513,513,

0,0,0,0,0,42,67,153,200,283,393,393,513,513,513,
0,0,0,0,0,30,62,87,123,190,359,512,512,512,512,
0,0,0,0,0,20,54,93,123,187,238,321,489,513,513,
0,0,0,0,0,31,50,74,113,142,263,293,375,375,513,
0,0,0,0,0,0,46,59,107,155,234,310,459,459,513,
0,0,16,16,16,16,48,68,85,149,198,253,314,513,513,
0,0,0,0,25,25,42,67,106,160,213,321,424,507,513,
0,0,0,0,0,0,29,46,73,103,149,238,375,473,513,
0,0,0,0,21,21,40,57,95,150,193,277,381,500,513,
13,13,13,13,13,31,41,73,120,181,259,438,438,513,513,


15,0,15,13,9,8,8,7,7,7,7,6,6,7,7,7,
